日期,开盘,收盘,涨跌额,涨跌幅,最低,最高,成交量(手),成交金额(万),换手率,成交量(百万手),成交金额(十亿),ma7,ma21,26ema,12ema,MACD,20sd,upper_band,lower_band,ema,logmomentum
3/6/2006,5.43,5.38,-0.07,-1.28%,5.36,5.48,131313,7095.38,0.46%,0.131313,0.0709538,5.452857142857143,5.413333333333333,5.251576057021417,5.428157656604088,0.17658159958267117,0.1806559684755809,5.774645270284495,5.052021396382171,5.397858897263866,1.4770487243883548
3/7/2006,5.38,5.19,-0.19,-3.53%,5.18,5.38,319338,16685.31,1.12%,0.319338,0.1668531,5.392857142857144,5.404761904761905,5.247014867612423,5.391518017126535,0.14450314951411247,0.18401587459712337,5.7727936539561515,5.036730155567659,5.259286299087956,1.4327007339340465
3/8/2006,5.18,5.05,-0.14,-2.70%,4.95,5.18,441448,22422.61,1.54%,0.441448,0.2242261,5.340000000000001,5.395238095238095,5.232421173715206,5.338976783722453,0.10655561000724667,0.19858976493092798,5.792417625099951,4.998058565376239,5.119762099695985,1.3987168811184478
3/9/2006,5.05,5.04,-0.01,-0.20%,5.03,5.12,184507,9355.96,0.64%,0.184507,0.09355959999999999,5.28,5.384761904761905,5.218167753440007,5.29298035545746,0.07481260201745332,0.20044424345767833,5.785650391677262,4.983873417846548,5.0665873665653285,1.3962446919730587
3/10/2006,5.04,5.04,0.0,0.00%,5.0,5.12,160704,8123.71,0.56%,0.160704,0.0812371,5.215714285714285,5.383809523809524,5.204970142074081,5.254060300771697,0.04909015869761646,0.20962372304115698,5.803056969891838,4.96456207772721,5.048862455521776,1.3962446919730587
3/13/2006,5.07,5.39,0.35,6.94%,5.07,5.42,349855,18439.11,1.22%,0.349855,0.1843911,5.22,5.394761904761905,5.218676057476001,5.274974100652974,0.05629804317697307,0.19784297334943102,5.790447851460767,4.9990759580630435,5.276287485173925,1.47932922708708
3/14/2006,5.39,5.35,-0.04,-0.74%,5.28,5.4,174816,9340.66,0.61%,0.174816,0.09340659999999999,5.2057142857142855,5.406666666666666,5.228403756922223,5.286516546706363,0.05811278978413981,0.19784297334943102,5.802352613365528,5.0109807199678045,5.325429161724641,1.4701758451005926
3/15/2006,5.38,5.47,0.12,2.24%,5.33,5.48,230384,12529.0,0.80%,0.230384,0.12529,5.218571428571429,5.4123809523809525,5.2462997749279845,5.31474477029,0.06844499536201543,0.1969738160492568,5.806328584479466,5.018433320282439,5.42180972057488,1.4973884086254774
3/16/2006,5.48,5.52,0.05,0.91%,5.37,5.57,408607,22461.28,1.42%,0.408607,0.2246128,5.265714285714286,5.412857142857142,5.26657386567406,5.346322497937693,0.07974863226363293,0.19832190737750066,5.809500957612143,5.016213328102141,5.487269906858294,1.5085119938441398
3/17/2006,5.53,5.46,-0.06,-1.09%,5.46,5.65,338376,18835.68,1.18%,0.338376,0.1883568,5.324285714285714,5.417142857142857,5.280901727475981,5.363811344408816,0.08290961693283538,0.1938691908385006,5.804881238819858,5.0294044754658565,5.469089968952765,1.4951487660319727
3/20/2006,5.46,5.71,0.25,4.58%,5.39,5.75,425866,24011.88,1.48%,0.425866,0.24011880000000002,5.42,5.422380952380952,5.312686784699982,5.4170711375766905,0.10438435287670877,0.1999967104954664,5.822374373371885,5.022387531390019,5.629696656317588,1.5496879080283263
3/21/2006,5.72,5.77,0.06,1.05%,5.67,5.97,570351,33322.97,1.98%,0.570351,0.3332297,5.524285714285715,5.42952380952381,5.346561837685168,5.471367885641815,0.12480604795664707,0.2065321435376859,5.842588096599182,5.0164595224484385,5.723232218772529,1.5623463049002497
3/22/2006,5.77,5.98,0.21,3.64%,5.7,6.07,658096,39134.03,2.29%,0.658096,0.3913403,5.6085714285714285,5.4433333333333325,5.393483183041822,5.549618980158459,0.1561357971166366,0.23842630991910924,5.920185953171551,4.966480713495114,5.894410739590843,1.6054298910365616
3/23/2006,5.98,5.99,0.01,0.17%,5.93,6.11,387038,23275.59,1.34%,0.387038,0.2327559,5.7,5.4609523809523814,5.437669613927613,5.617369906287927,0.17970029236031415,0.26809807710212663,5.997148535156635,4.924756226748128,5.958136913196948,1.6074359097634274
3/24/2006,6.0,5.93,-0.06,-1.00%,5.92,6.05,358833,21450.77,1.25%,0.358833,0.2145077,5.765714285714286,5.479047619047619,5.474138531414456,5.6654668437820925,0.19132831236763614,0.2866480512085339,6.052343721464687,4.905751516630551,5.93937897106565,1.5953389880545987
3/27/2006,5.93,6.24,0.31,5.23%,5.87,6.25,499674,30385.27,1.74%,0.499674,0.30385270000000003,5.868571428571429,5.509047619047619,5.530869010568941,5.753856560123309,0.22298754955436806,0.33354988579564776,6.176147390638914,4.841947847456324,6.139792990355217,1.6563214983329508
3/28/2006,6.24,6.51,0.27,4.33%,6.21,6.52,658992,42244.15,2.29%,0.658992,0.4224415,6.018571428571429,5.560952380952381,5.603397232008279,5.870186320104338,0.2667890880960586,0.4005837845189977,6.362119949990376,4.759784811914386,6.386597663451739,1.706564623164823
3/29/2006,6.55,6.62,0.11,1.69%,6.47,6.98,1114027,74695.78,3.86%,1.114027,0.7469578,6.148571428571429,5.616190476190476,5.678701140748408,5.9855422708575166,0.30684113010910874,0.46397453423606505,6.544139544662606,4.688241407718346,6.54219922115058,1.7263316639055997
3/30/2006,6.6,6.52,-0.1,-1.51%,6.37,6.75,730322,47855.42,2.53%,0.730322,0.4785542,6.255714285714285,5.665238095238095,5.741019574767044,6.067766536879438,0.3267469621123933,0.5004994873530213,6.666237069944138,4.664239120532052,6.527399740383526,1.7083778602890038
3/31/2006,6.5,6.55,0.03,0.46%,6.42,6.65,458105,30047.35,1.59%,0.458105,0.3004735,6.337142857142857,5.721904761904762,5.800944050710226,6.141956300436447,0.34101224972622113,0.533207523536978,6.788319808978718,4.655489714830805,6.542466580127841,1.713797927758343
4/3/2006,6.55,6.89,0.34,5.19%,6.55,6.93,590240,40333.7,2.04%,0.59024,0.40333699999999995,6.465714285714285,5.79047619047619,5.881614861768727,6.257039946523148,0.37542508475442027,0.5846447414308683,6.959765673337927,4.621186707614454,6.77415552670928,1.7732559976634952
4/4/2006,6.9,6.8,-0.09,-1.31%,6.59,6.92,703136,47303.03,2.44%,0.703136,0.4730303,6.589999999999999,5.858095238095238,5.9496433905265995,6.340572262442663,0.3909288719160635,0.6051209100568623,7.068337058208963,4.647853417981514,6.7913851755697605,1.7578579175523736
4/5/2006,6.8,6.98,0.18,2.65%,6.7,7.05,694576,47994.54,2.40%,0.694576,0.4799454,6.695714285714286,5.9433333333333325,6.025966102339444,6.438945760528409,0.41297965818896465,0.6176236292168643,7.178580591767061,4.708086074899604,6.917128391856587,1.7884205679625405
4/6/2006,6.99,6.97,-0.01,-0.14%,6.83,7.04,570592,39533.02,1.95%,0.570592,0.39533019999999996,6.761428571428572,6.034761904761904,6.095894539203189,6.520646412754807,0.42475187355161825,0.6124624585690968,7.259686821900098,4.809836987623711,6.9523761306188625,1.7867469274045107
4/7/2006,6.96,6.83,-0.14,-2.01%,6.8,7.1,514124,35504.19,1.76%,0.514124,0.3550419,6.791428571428571,6.12,6.150272721484434,6.568239272330991,0.41796655084655665,0.5818156698498548,7.28363133969971,4.95636866030029,6.870792043539621,1.763017000362401
4/10/2006,6.83,6.71,-0.12,-1.76%,6.54,6.83,670196,44484.15,2.30%,0.670196,0.4448415,6.8185714285714285,6.199523809523809,6.191734001374476,6.5900486150493,0.3983146136748239,0.5627563743226214,7.325036558169051,5.074011060878567,6.763597347846541,1.742219023667919
4/11/2006,6.7,6.88,0.17,2.53%,6.61,6.94,694605,47173.64,2.38%,0.694605,0.4717364,6.865714285714286,6.270476190476191,6.242716667939329,6.634656520426331,0.3919398524870017,0.5388904292483709,7.348257048972933,5.192695331979449,6.8411991159488466,1.7715567619105355
4/12/2006,6.9,6.67,-0.21,-3.05%,6.64,6.91,490639,33157.75,1.68%,0.490639,0.3315775,6.8342857142857145,6.333333333333333,6.274367285129008,6.64009397882228,0.36572669369327215,0.505446910116217,7.344227153565767,5.322439513100899,6.727066371982949,1.7351891177396608
4/13/2006,6.65,6.45,-0.22,-3.30%,6.41,6.7,507458,33093.81,1.74%,0.507458,0.33093809999999996,6.784285714285715,6.38,6.287377115860193,6.610848751311161,0.3234716354509679,0.46354583035637015,7.30709166071274,5.4529083392872595,6.542355457327649,1.6956156086751528
4/14/2006,6.4,6.6,0.15,2.33%,6.39,6.64,303931,19797.1,1.04%,0.303931,0.19797099999999998,6.7299999999999995,6.4314285714285715,6.3105343665372144,6.609179712647906,0.2986453461106917,0.40533287165092763,7.242094314730426,5.620762828126717,6.580785152442549,1.7227665977411035
4/17/2006,6.58,6.38,-0.22,-3.33%,6.29,6.58,621000,39978.35,2.13%,0.621,0.39978349999999996,6.645714285714286,6.475238095238096,6.31567996901594,6.57392129531746,0.25824132630151997,0.3639154760145532,7.203069047267202,5.7474071432089895,6.446928384147516,1.682688374173693
4/18/2006,6.38,6.48,0.1,1.57%,6.2,6.51,599784,38047.45,2.05%,0.599784,0.3804745,6.595714285714286,6.511904761904762,6.3278518231629075,6.559471865268621,0.23162004210571308,0.3194880773638388,7.150880916632439,5.8729286071770845,6.468976128049172,1.7011051009599243
4/19/2006,6.45,6.81,0.33,5.09%,6.41,6.89,755450,50814.24,2.59%,0.75545,0.5081424,6.61,6.561428571428571,6.3635665029286175,6.598014655227295,0.23444815229867721,0.29462688268164283,7.150682336791857,5.9721748060652855,6.69632537601639,1.7595805708638197
4/20/2006,6.8,6.65,-0.16,-2.35%,6.59,6.85,545388,36625.93,1.87%,0.545388,0.3662593,6.577142857142857,6.593333333333334,6.384783799007979,6.606012400576941,0.22122860156896174,0.2585847107434768,7.1105027548202875,6.07616391184638,6.665441792005463,1.7316555451583497
4/21/2006,6.65,6.67,0.02,0.30%,6.38,6.8,466066,30643.89,1.60%,0.466066,0.3064389,6.577142857142857,6.6257142857142854,6.405910925007389,6.615856646642027,0.20994572163463765,0.20056433538965573,7.026842956493597,6.224585614934974,6.668480597335154,1.7351891177396608
4/24/2006,6.66,6.36,-0.31,-4.65%,6.35,6.68,652230,41963.71,2.23%,0.65223,0.4196371,6.564285714285715,6.646190476190476,6.4025101157475826,6.576494085620176,0.17398396987259357,0.1887709556126869,7.02373238741585,6.268648564965102,6.462826865778385,1.6789639750827108
4/25/2006,6.36,6.57,0.21,3.30%,6.21,6.89,860269,56556.85,2.94%,0.860269,0.5655685,6.5600000000000005,6.661904761904762,6.414916773840354,6.575494995524765,0.1605782216844105,0.18661739637637206,7.035139554657507,6.288669969152018,6.534275621926128,1.7173950539391927
4/26/2006,6.55,6.46,-0.11,-1.67%,6.35,6.64,660966,42684.39,2.26%,0.660966,0.4268439,6.571428571428571,6.659523809523809,6.418256272074402,6.557726534674801,0.1394702626003994,0.1921971301576088,7.043918069839027,6.275129549208591,6.484758540642043,1.6974487897568136
4/27/2006,6.45,6.43,-0.03,-0.46%,6.39,6.59,377665,24453.55,1.29%,0.377665,0.2445355,6.564285714285715,6.6504761904761915,6.419126177846668,6.538076298570986,0.11895012072431754,0.19668569637014652,7.043847583216484,6.257104797735899,6.448252846880681,1.691939133945844
4/28/2006,6.1,6.23,-0.2,-3.11%,6.0,6.38,1214724,75243.2,4.16%,1.214724,0.752432,6.481428571428571,6.636666666666667,6.405116831339508,6.490679944944681,0.08556311360517288,0.21773716651716193,7.0721409997009905,6.201192333632343,6.302750948960227,1.6544112780768316
5/8/2006,6.28,6.85,0.62,9.95%,6.28,6.85,988244,65786.67,3.38%,0.988244,0.6578667,6.51,6.65095238095238,6.438071140129173,6.54595995341473,0.1078888132855571,0.21550186224320744,7.081956105438795,6.219948656465965,6.667583649653409,1.766441661243765
5/9/2006,6.9,6.93,0.08,1.17%,6.87,7.17,928341,64967.53,3.18%,0.928341,0.6496753,6.547142857142857,6.652857142857143,6.4745103149344185,6.605043037504772,0.13053272257035342,0.22246170574961524,7.0977805543563735,6.207933731357913,6.8425278832178025,1.780024213009634
5/10/2006,6.93,6.74,-0.19,-2.74%,6.66,6.95,745461,50406.89,2.55%,0.745461,0.5040689,6.601428571428571,6.65,6.4941762175318685,6.625805647119423,0.1316294295875542,0.20956785108703269,7.069135702174066,6.230864297825935,6.774175961072601,1.747459210331475
5/11/2006,6.7,6.26,-0.48,-7.12%,6.2,6.71,1596536,102999.88,5.47%,1.596536,1.0299988,6.557142857142857,6.615714285714286,6.476829831048026,6.569527855254896,0.09269802420686979,0.20970154229477944,7.035117370303844,6.196311201124727,6.4313919870242,1.6601310267496185
5/12/2006,6.25,6.18,-0.08,-1.28%,6.0,6.26,1422731,86847.12,4.87%,1.422731,0.8684712,6.517142857142857,6.578095238095239,6.454842436155581,6.509600492907989,0.05475805675240775,0.2218694495199303,7.0218341371351,6.134356339055378,6.263797329008066,1.6448050562713916
5/15/2006,6.18,6.4,0.22,3.56%,5.88,6.51,1941634,118625.23,6.65%,1.941634,1.1862523,6.5128571428571425,6.557619047619046,6.450780033477391,6.492738878614452,0.04195884513706183,0.2220715863688539,7.001762220356754,6.113475874881338,6.354599109669356,1.6863989535702288
5/16/2006,6.3,6.05,-0.35,-5.47%,6.02,6.35,997618,61270.44,3.42%,0.997618,0.6127044,6.4871428571428575,6.526190476190477,6.421092623590177,6.424625204981459,0.003532581391282541,0.2343698157293371,6.994930107649151,6.057450844731803,6.151533036556452,1.6193882432872684
5/17/2006,6.02,6.08,0.03,0.50%,5.98,6.2,622875,37809.69,2.13%,0.622875,0.3780969,6.377142857142857,6.488095238095238,6.395826503324237,6.371605942676618,-0.024220560647618683,0.2496081139005664,6.987311465896371,5.988879010294105,6.103844345518817,1.6253112615903906
5/18/2006,5.98,6.18,0.1,1.64%,5.77,6.29,891175,54387.63,3.05%,0.891175,0.5438763,6.2700000000000005,6.464761904761905,6.379839354929849,6.342128105341754,-0.03771124958809491,0.2584055360306963,6.981572976823298,5.947950832700512,6.154614781839605,1.6448050562713916
5/19/2006,6.17,6.07,-0.11,-1.78%,5.98,6.17,981613,59608.15,3.36%,0.981613,0.5960815,6.174285714285714,6.446666666666668,6.356888291601711,6.300262242981484,-0.056626048620227465,0.27076694192751904,6.988200550521706,5.90513278281163,6.098204927279869,1.623340817603092
5/22/2006,6.02,6.09,0.02,0.33%,5.8,6.2,1053868,63481.76,3.61%,1.053868,0.6348176,6.1499999999999995,6.422380952380951,6.337118788520104,6.267914205599718,-0.06920458292038578,0.2816394671780872,6.985659886737126,5.859102018024777,6.0927349757599565,1.6272778305624314
5/23/2006,6.05,5.85,-0.24,-3.94%,5.85,6.05,578590,34393.73,1.98%,0.57859,0.34393730000000006,6.102857142857142,6.397142857142858,6.301035915296392,6.203619712430531,-0.09741620286586095,0.30900689823458927,7.015156653612037,5.779129060673679,5.930911658586652,1.5789787049493917
5/24/2006,5.84,5.96,0.11,1.88%,5.8,6.08,680796,40639.09,2.33%,0.680796,0.40639089999999994,6.04,6.3723809523809525,6.2757739956448075,6.166139756671988,-0.1096342389728191,0.30708262217319426,6.986546196727341,5.758215708034564,5.9503038861955515,1.601405740736836
5/25/2006,5.9,5.97,0.01,0.17%,5.89,6.07,439808,26294.5,1.51%,0.439808,0.262945,6.028571428571428,6.3323809523809516,6.253124070041488,6.135964409491682,-0.11715966054980598,0.30980936413206844,6.9519996806450886,5.712762224116815,5.96343462873185,1.6034198401085373
5/26/2006,5.94,5.94,-0.03,-0.50%,5.88,5.99,510855,30238.09,1.75%,0.510855,0.3023809,6.008571428571429,6.298571428571428,6.229929694482858,6.105816038800653,-0.1241136556822049,0.30897112792845827,6.916513684428344,5.680629172714512,5.947811542910617,1.5973653311998313
5/29/2006,5.98,5.94,0.0,0.00%,5.8,6.01,540680,31868.96,1.85%,0.54068,0.3186896,5.974285714285714,6.263809523809523,6.208453420817461,6.080305878985167,-0.12814754183229393,0.31740560138113,6.898620726571783,5.628998321047263,5.942603847636872,1.5973653311998313
5/31/2006,6.09,5.97,0.03,0.51%,5.91,6.2,727068,43820.31,2.49%,0.727068,0.43820309999999996,5.96,6.245238095238095,6.190790204460612,6.06333574375668,-0.12745446070393207,0.3148082122895677,6.87485451981723,5.61562167065896,5.9608679492122905,1.6034198401085373
6/1/2006,5.97,5.95,-0.02,-0.34%,5.85,5.99,664500,39320.73,2.28%,0.6645,0.39320730000000004,5.94,6.215714285714286,6.172953893019085,6.045899475486421,-0.12705441753266378,0.315765985966459,6.847246257647204,5.584182313781368,5.95362264973743,1.599387576580599
6/2/2006,5.95,5.64,-0.31,-5.21%,5.5,5.96,1038298,59624.44,3.56%,1.038298,0.5962444,5.910000000000001,6.176666666666666,6.133475826869524,5.983453402334664,-0.1500224245348596,0.33478036790628596,6.846227402479238,5.5071059308540935,5.7445408832458105,1.534714366238164
6/5/2006,5.6,5.8,0.16,2.84%,5.36,5.83,951831,53019.16,3.26%,0.951831,0.5301916,5.887142857142857,6.146666666666667,6.1087739137680765,5.955229801975485,-0.1535441117925913,0.3439993115028164,6.8346652896723,5.458668043661035,5.781513627748603,1.5686159179138452
6/6/2006,5.76,5.59,-0.21,-3.62%,5.57,5.77,360200,20374.42,1.23%,0.3602,0.2037442,5.832857142857143,6.116190476190476,6.070346216451923,5.8990406016715635,-0.17130561478035933,0.3223021628986335,6.760794801987743,5.471586150393209,5.6538378759162,1.5238800240724537
6/7/2006,5.55,5.55,-0.04,-0.72%,5.45,5.77,524408,29318.66,1.80%,0.524408,0.2931866,5.777142857142858,6.054285714285714,6.031802052270299,5.845342047568246,-0.18646000470205326,0.27486791085838175,6.604021536002477,5.504549892568951,5.5846126253054,1.5151272329628591
6/8/2006,5.53,5.45,-0.1,-1.80%,5.35,5.59,517787,28191.18,1.77%,0.517787,0.2819118,5.707142857142856,5.983809523809524,5.988705603953981,5.784520194096208,-0.20418540985777334,0.2443336803778967,6.472476884565317,5.49514216305373,5.4948708751018005,1.4929040961781488
6/9/2006,5.43,5.29,-0.16,-2.94%,5.26,5.54,524442,28301.29,1.80%,0.524442,0.2830129,5.609999999999999,5.914761904761905,5.936949633290724,5.7084401642352525,-0.22850946905547165,0.2732817131375984,6.461325331037102,5.368198478486708,5.358290291700601,1.4562867329399256
6/12/2006,5.26,5.32,0.03,0.57%,5.21,5.4,267072,14225.41,0.00%,0.267072,0.1422541,5.5200000000000005,5.87,5.891249660454374,5.648680138968291,-0.24256952148608324,0.29340962923000097,6.456819258460002,5.283180741539998,5.332763430566867,1.463255402256019
6/13/2006,5.3,5.19,-0.13,-2.44%,5.16,5.35,377831,19800.65,1.29%,0.377831,0.1980065,5.4557142857142855,5.822857142857143,5.8393052411614566,5.5781139637424,-0.2611912774190568,0.2996910690038415,6.422239280864826,5.22347500484946,5.237587810188956,1.4327007339340465
6/14/2006,5.2,5.23,0.04,0.77%,5.14,5.28,290337,15116.28,0.99%,0.290337,0.1511628,5.374285714285714,5.767142857142857,5.794171519593942,5.524557969320492,-0.2696135502734496,0.3183361348251166,6.40381512679309,5.130470587492624,5.232529270062986,1.4422019930581866
6/15/2006,5.23,5.33,0.1,1.91%,5.23,5.43,410521,21967.04,1.41%,0.410521,0.21967040000000002,5.337142857142858,5.732857142857143,5.759788444068464,5.494625974040416,-0.2651624700280477,0.32194270493630367,6.37674255272975,5.088971732984536,5.2975097566876626,1.4655675420143985
6/16/2006,5.38,5.57,0.24,4.50%,5.37,5.58,460081,25246.36,1.58%,0.460081,0.2524636,5.340000000000001,5.708571428571429,5.745730040804134,5.5062219780341985,-0.23950806276993575,0.304016966283157,6.316605361137743,5.100537496005115,5.479169918895888,1.5195132049061133
6/19/2006,5.5,5.58,0.01,0.18%,5.38,5.63,436868,24065.38,1.50%,0.436868,0.2406538,5.3585714285714285,5.68,5.7334537414853095,5.517572442952014,-0.2158812985332954,0.2908150977015597,6.261630195403119,5.098369804596881,5.546389972965296,1.5216989981260935
6/20/2006,5.57,5.52,-0.06,-1.08%,5.48,5.61,243737,13491.05,0.84%,0.243737,0.1349105,5.3914285714285715,5.653809523809524,5.717642353227138,5.517945913267089,-0.19969643996004915,0.27394966882835,6.201708861466224,5.1059101861528235,5.528796657655099,1.5085119938441398
6/21/2006,5.51,5.4,-0.12,-2.17%,5.29,5.51,498527,26779.93,1.71%,0.498527,0.2677993,5.402857142857143,5.620952380952382,5.694113290025128,5.499800388149075,-0.194312901876053,0.27358199001704203,6.168116360986466,5.073788400918297,5.442932219218367,1.4816045409242156
6/22/2006,5.35,5.3,-0.1,-1.85%,5.27,5.43,366341,19585.06,1.25%,0.366341,0.1958506,5.41857142857143,5.5947619047619055,5.664919712986229,5.469061866895371,-0.195857846090858,0.26884303774858936,6.1324479802590846,5.057075829264726,5.3476440730727886,1.4586150226995167
6/23/2006,5.4,5.43,0.13,2.45%,5.38,5.52,379224,20586.53,1.30%,0.379224,0.2058653,5.447142857142857,5.569523809523809,5.647518252765028,5.463052348911469,-0.18446590385355943,0.25394725933711504,6.077418328198039,5.061629290849579,5.402548024357596,1.4883995840570443
6/26/2006,5.45,5.42,-0.01,-0.18%,5.34,5.48,278621,15010.01,0.95%,0.278621,0.15010010000000001,5.46,5.543333333333333,5.630665048856508,5.456428910617396,-0.17423613823911133,0.23797998588688496,6.019293305107103,5.067373361559563,5.414182674785866,1.4861396960896067
6/27/2006,5.43,5.37,-0.05,-0.92%,5.3,5.47,301173,16102.08,1.03%,0.301173,0.1610208,5.4314285714285715,5.516190476190476,5.611356526718989,5.443132155137797,-0.16822437158119197,0.21883663697543138,5.953863750141339,5.078517202239613,5.384727558261955,1.4747630091074988
6/28/2006,5.37,5.37,0.0,0.00%,5.31,5.41,183042,9837.51,0.63%,0.183042,0.09837510000000001,5.401428571428572,5.48904761904762,5.593478265480546,5.431881054347366,-0.16159721113317982,0.18944517328955957,5.867937965626739,5.1101572724685,5.374909186087319,1.4747630091074988
6/29/2006,5.4,5.65,0.28,5.21%,5.38,5.74,883619,49374.73,3.02%,0.883619,0.49374730000000006,5.42,5.473809523809524,5.597665060630136,5.465437815217002,-0.1322272454131337,0.15834672149755513,5.790502966804635,5.157116080814413,5.558303062029107,1.536867219599265
6/30/2006,5.66,5.65,0.0,0.00%,5.58,5.75,488178,27665.6,1.67%,0.488178,0.276656,5.4557142857142855,5.45952380952381,5.601541722805682,5.493831997491309,-0.10770972531437284,0.15899271747166405,5.777509244467137,5.141538374580482,5.6194343540097025,1.536867219599265
7/3/2006,5.69,5.92,0.27,4.78%,5.69,5.95,669409,39234.29,2.29%,0.669409,0.3923429,5.5442857142857145,5.472857142857143,5.625131224820077,5.559396305569569,-0.06573491925050767,0.17439444099836077,5.821646024853865,5.1240682608604216,5.819811451336567,1.5933085305042167
7/4/2006,5.93,5.84,-0.08,-1.35%,5.8,6.0,439768,25949.2,1.51%,0.439768,0.259492,5.602857142857142,5.4747619047619045,5.64104743038896,5.602566104712712,-0.03848132567624862,0.19248786700950749,5.85973763878092,5.089786170742889,5.833270483778855,1.5769147207285403
7/5/2006,5.8,5.67,-0.17,-2.91%,5.54,5.83,347279,19818.96,1.19%,0.347279,0.1981896,5.638571428571429,5.478571428571429,5.643192065174963,5.612940550141525,-0.030251515033437926,0.19696379576106815,5.872499020093565,5.084643837049292,5.724423494592951,1.541159071680806
7/6/2006,5.6,5.74,0.07,1.23%,5.59,5.8,259299,14903.96,0.89%,0.259299,0.1490396,5.691428571428571,5.487619047619048,5.65036302331015,5.632488157812061,-0.017874865498089143,0.20551539831816393,5.898649844255376,5.07658825098272,5.734807831530984,1.556037135706985
7/7/2006,5.73,5.6,-0.14,-2.44%,5.58,5.75,341248,19243.28,1.17%,0.341248,0.1924328,5.724285714285714,5.494761904761905,5.64663242899088,5.627489979687128,-0.019142449303751974,0.20132456120870204,5.897411027179309,5.0921127823445005,5.64493594384366,1.5260563034950492
7/10/2006,5.64,5.85,0.25,4.46%,5.57,5.92,514719,29926.67,1.76%,0.514719,0.2992667,5.752857142857144,5.5214285714285705,5.6616966935100725,5.661722290504493,2.5596994420062913e-05,0.2103699748402854,5.942168521109141,5.100688621748,5.781645314614553,1.5789787049493917
7/11/2006,5.88,5.86,0.01,0.17%,5.78,5.95,283107,16588.38,0.97%,0.283107,0.1658838,5.782857142857144,5.547142857142857,5.6763858273241405,5.692226553503802,0.015840726179661146,0.20643592098325134,5.96001469910936,5.134271015176354,5.833881771538184,1.5810384379124025
7/12/2006,5.86,6.14,0.28,4.78%,5.86,6.26,1257727,77271.98,4.31%,1.257727,0.7727198,5.814285714285715,5.592380952380952,5.710727617892723,5.761114776041678,0.050387158148955,0.22788443515958037,6.048149822700113,5.1366120820617915,6.037960590512728,1.6370530794670737
7/13/2006,6.14,5.92,-0.22,-3.58%,5.84,6.25,765769,46323.02,2.62%,0.765769,0.4632302,5.825714285714286,5.625238095238095,5.726229275826595,5.78555865665065,0.05932938082405492,0.2278503664079058,6.080938828053907,5.169537362422283,5.959320196837576,1.5933085305042167
7/14/2006,5.88,6.2,0.28,4.73%,5.86,6.28,797995,48900.56,2.73%,0.797995,0.4890056,5.90142857142857,5.666666666666667,5.761323403543144,5.849318863319781,0.08799545977663747,0.25907273922407364,6.184812145114814,5.14852118821852,6.119773398945859,1.6486586255873816
7/18/2006,6.25,6.27,0.07,1.13%,6.17,6.49,576343,36324.94,1.97%,0.576343,0.3632494,5.977142857142858,5.699999999999999,5.7990031514288365,5.91403903819366,0.11503588676482313,0.2903065530355576,6.280613106071114,5.119386893928884,6.219924466315287,1.6620303625532709
7/19/2006,6.2,5.99,-0.28,-4.47%,5.96,6.28,428096,26030.4,1.47%,0.428096,0.26030400000000004,6.032857142857142,5.7195238095238095,5.813151066137811,5.92572534001002,0.11257427387220886,0.29346343805018266,6.306450685624175,5.132596933423444,6.066641488771762,1.6074359097634274
7/20/2006,6.0,6.08,0.09,1.50%,5.99,6.13,230459,13968.61,0.79%,0.230459,0.1396861,6.065714285714286,5.746190476190476,5.832917653831307,5.949459903085401,0.11654224925409462,0.2926696539006819,6.33152978399184,5.160851168389112,6.075547162923921,1.6253112615903906
7/21/2006,6.0,6.04,0.11,1.85%,5.99,6.13,263613,15980.28,0.90%,0.263613,0.1598028,6.091428571428572,5.776666666666666,5.84825708688084,5.963389148764571,0.11513206188373104,0.27736495053996274,6.331396567746592,5.221936765586741,6.051849054307973,1.6174060820832772
7/24/2006,5.95,6.04,0.0,0.00%,5.88,6.08,289204,17401.25,0.99%,0.289204,0.1740125,6.077142857142857,5.811904761904762,5.862460265630408,5.975175433570021,0.112715167939613,0.26785502755789664,6.347614817020555,5.276194706788968,6.043949684769324,1.6174060820832772
7/25/2006,6.03,6.0,-0.04,-0.66%,5.95,6.1,270142,16250.43,0.92%,0.270142,0.1625043,6.088571428571429,5.839047619047619,5.87264839410223,5.978994597636172,0.10634620353394197,0.25193984244080875,6.342927303929237,5.335167934166002,6.0146498949231075,1.6094379124341003
7/26/2006,6.0,5.93,-0.07,-1.17%,5.9,6.05,220629,13133.95,0.76%,0.220629,0.1313395,6.05,5.863333333333333,5.87689666120577,5.971456967230607,0.094560306024837,0.2242085495309867,6.311750432395307,5.4149162342713595,5.958216631641036,1.5953389880545987
7/27/2006,5.88,5.78,-0.15,-2.53%,5.75,5.94,313664,18264.46,1.07%,0.313664,0.1826446,5.9799999999999995,5.882857142857143,5.869719130746083,5.942002049195128,0.07228291844904522,0.19057461585717148,6.264006374571485,5.5017079111428,5.839405543880345,1.5644405465033646
7/28/2006,5.78,5.8,0.02,0.35%,5.7,5.91,246614,14251.03,0.84%,0.246614,0.1425103,5.952857142857143,5.903333333333333,5.864554750690818,5.920155580088186,0.05560082939736777,0.1826529640102822,6.268639261353898,5.538027405312769,5.813135181293448,1.5686159179138452
